Annual Turnover,Facebook Popularity Quotient,Instagram Popularity Quotient,Fire Audit,Liquor License Obtained,Situated in a Multi Complex,Dedicated Parking,Open Sitting Available,Resturant Tier,Restaurant Zomato Rating,Restaurant City Tier,Order Wait Time,Staff Responsivness,Value for Money,Hygiene Rating,Food Rating,Overall Restaurant Rating,Ambience,Lively,Service,Comfortablility,Privacy,Years Since Opening,city_average_income,median_household_income,average_salary,poverty_rate,gini_index,City_Tier_Other,City_Tier_Tier 1,City_Tier_Tier 2,City_Tier_Tier 3,Restaurant Location_Near Business Hub,Restaurant Location_Near Party Hub,Endorsed By_Local Celebrity,Endorsed By_Not Specific,Endorsed By_Tier A Celebrity
35000000,88.0,75.0,1,1,1,0,1,2.0,3,1,2,5,6,5,8,10.0,6.0,7,5,1,4,15.37577002053388,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32000000,74.0,73.0,1,1,1,0,1,2.0,2,0,3,4,3,4,7,10.0,7.0,7,7,6,8,14.173853524982889,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32500000,76.0,67.0,1,1,0,1,1,2.0,2,1,2,7,5,5,5,8.0,9.0,9,7,6,9,15.329226557152635,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12000000,72.0,59.9,1,1,1,1,1,2.0,2,0,8,4,4,3,7,9.0,6.0,7,6,7,8,14.4476386036961,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
58000000,84.0,60.0,1,1,1,1,1,2.0,2,0,5,4,4,4,7,7.0,7.0,8,6,4,8,16.744695414099933,10500.0,8000.0,12000.0,17.0,0.39,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18000000,57.0,70.0,1,1,1,0,0,2.0,2,0,7,3,3,3,10,7.0,5.0,0,6,7,4,13.240246406570842,10000.0,7800.0,11500.0,14.2,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24000000,87.0,64.0,1,1,1,1,1,2.0,2,1,8,5,5,2,10,8.0,6.0,8,6,3,9,14.472279260780288,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
12000000,64.0,65.0,0,1,0,1,1,2.0,1,0,1,3,4,2,5,10.0,7.0,5,5,5,8,14.830937713894592,9500.0,7200.0,11000.0,16.5,0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24000000,88.2,82.0,0,1,1,1,1,2.0,3,0,10,6,4,5,5,6.0,6.0,9,6,2,6,15.299110198494182,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12000000,49.0,75.0,1,1,1,1,1,2.0,2,0,5,5,4,4,10,8.0,9.0,8,6,0,6,22.93223819301848,10000.0,7800.0,11500.0,14.2,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31000000,91.2,95.2,0,1,1,1,1,2.0,3,0,5,5,6,6,5,9.0,8.0,8,8,1,7,13.91375770020534,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34500000,71.0,62.0,1,1,1,1,1,2.0,3,0,5,5,4,5,10,8.0,5.0,6,3,5,6,15.759069130732374,9000.0,7000.0,10000.0,15.8,0.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32500000,81.3,88.6,0,1,1,1,1,2.0,3,0,4,5,5,5,10,7.0,8.0,9,6,2,5,13.089664613278575,9000.0,7000.0,10000.0,15.8,0.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31000000,92.2,82.2,1,1,1,0,1,1.0,3,1,9,6,4,5,8,10.0,6.0,7,3,4,8,15.92060232717317,8600.0,6600.0,9600.0,12.8,0.34,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
22500000,73.0,70.0,1,1,1,1,0,2.0,2,0,1,3,5,5,5,9.0,8.0,8,5,0,9,12.892539356605065,7300.0,5700.0,8300.0,19.0,0.32,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
24000000,93.0,94.9,1,1,0,1,1,2.0,4,0,8,5,4,5,7,9.0,9.0,9,3,2,9,14.26694045174538,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47500000,80.2,77.2,0,1,1,1,1,2.0,3,0,7,6,4,5,8,9.0,7.0,8,7,4,7,17.188227241615333,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23500000,74.8,64.4,1,1,1,1,1,2.0,3,1,7,5,4,3,6,9.0,6.0,8,4,3,6,16.829568788501028,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
20000000,55.5,52.5,0,0,1,1,0,2.0,3,0,1,4,4,4,10,9.0,6.0,5,4,5,3,16.56125941136208,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
56000000,85.8,90.6,1,1,1,0,0,1.0,3,0,5,6,7,6,9,9.0,6.0,8,5,1,9,14.297056810403832,9500.0,7200.0,11000.0,16.5,0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33500000,81.2,75.4,1,1,1,1,1,1.0,3,0,4,4,5,6,10,9.0,4.0,4,3,5,7,15.02258726899384,10500.0,8000.0,12000.0,17.0,0.39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10500000,63.0,64.0,1,1,1,0,0,2.0,3,0,10,5,4,4,10,6.0,9.0,8,5,3,6,16.008213552361397,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10000000,79.0,73.0,1,1,1,1,1,2.0,3,1,3,6,5,6,6,7.0,10.0,9,7,1,9,15.685147159479808,6500.0,5000.0,7500.0,21.0,0.32,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
26500000,79.37,61.6,1,1,1,1,0,2.0,4,1,3,3,6,5,7,6.0,6.0,8,6,2,7,18.921286789869956,7500.0,5800.0,8500.0,19.5,0.34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38000000,75.4,67.6,0,1,0,1,0,2.0,2,0,6,5,5,4,5,7.0,9.0,7,5,3,5,14.85284052019165,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30000000,85.5,76.33,1,1,0,1,1,2.0,3,0,6,4,4,5,8,10.0,9.0,8,3,0,7,16.019164955509925,9200.0,7100.0,10500.0,14.9,0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
28000000,77.4,81.0,1,1,1,1,1,2.0,3,0,2,4,5,5,5,10.0,7.0,6,1,4,6,14.63107460643395,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35000000,78.6,69.4,1,1,1,1,1,2.0,3,0,4,4,4,5,5,8.0,9.0,8,4,0,6,13.6290212183436,9200.0,7100.0,10500.0,14.9,0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
12000000,55.0,65.0,1,1,0,0,1,2.0,2,0,6,5,4,3,9,8.0,7.0,7,7,8,7,20.161533196440796,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
24000000,78.66,64.88,1,1,0,1,1,2.0,3,0,1,5,4,4,10,7.0,7.0,7,5,4,9,15.181382614647502,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32000000,90.4,81.6,0,1,0,1,1,2.0,4,0,4,4,5,6,9,10.0,8.0,6,1,3,6,16.4435318275154,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18000000,70.33,77.2,1,1,1,1,1,2.0,3,0,1,4,5,5,5,9.0,8.0,7,7,0,6,16.588637919233403,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32000000,72.0,80.75,1,1,1,1,0,2.0,2,0,6,6,5,6,9,9.0,5.0,8,4,2,9,13.911019849418206,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40000000,80.64,71.66,0,1,1,1,1,2.0,2,1,2,4,3,4,10,9.0,6.0,5,2,3,6,18.48323066392881,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31500000,68.2,76.0,1,1,1,0,1,2.0,2,0,8,5,4,5,6,8.0,9.0,7,6,0,8,17.596167008898014,12000.0,9000.0,13500.0,11.0,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
36000000,79.5,78.0,0,1,0,1,1,2.0,4,0,2,5,5,4,10,8.0,4.0,5,4,5,8,15.904175222450377,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15000000,80.6,69.0,1,1,0,0,1,2.0,1,0,6,7,5,5,9,9.0,5.0,4,2,6,6,15.397672826830938,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19000000,58.7,50.3,0,1,1,1,0,2.0,2,0,8,3,3,2,7,6.0,7.0,3,4,2,4,17.78507871321013,12000.0,9000.0,13500.0,11.0,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7000000,87.4,82.6,1,1,1,1,0,2.0,2,1,5,6,5,5,6,8.0,9.0,9,5,0,7,14.620123203285422,10000.0,7800.0,11500.0,14.2,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35000000,77.0,76.0,0,1,1,1,1,2.0,5,0,9,5,5,5,6,9.0,10.0,8,6,2,8,19.87679671457905,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
23500000,77.5,67.0,1,1,1,1,1,2.0,2,0,2,3,3,3,5,7.0,7.0,4,6,3,5,14.41204654346338,10500.0,8000.0,12000.0,17.0,0.39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40000000,86.0,86.4,0,1,1,1,1,1.0,2,0,6,6,7,5,9,6.0,6.0,7,6,3,6,14.69678302532512,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44000000,60.2,66.8,1,1,1,1,1,2.0,2,0,1,5,4,6,7,9.0,8.0,8,3,3,5,15.107460643394935,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34500000,85.0,95.1,1,1,1,1,1,2.0,4,0,3,6,5,6,9,9.0,4.0,4,5,6,3,14.160164271047227,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31500000,75.0,75.0,0,1,0,1,1,2.0,4,1,4,4,4,4,7,8.0,7.0,7,7,0,9,12.802190280629706,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30000000,92.0,81.0,1,1,1,1,1,2.0,3,1,6,6,5,4,5,8.0,7.0,8,6,3,6,13.900068446269678,12000.0,9000.0,13500.0,11.0,0.37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18000000,86.5,72.4,1,1,1,1,1,2.0,3,0,2,5,5,2,7,10.0,7.0,8,7,0,8,13.653661875427789,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6000000,75.0,66.0,1,1,1,1,1,2.0,2,0,10,4,5,3,6,10.0,5.0,7,1,5,5,15.564681724845997,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
41500000,77.81,84.0,1,1,0,1,1,2.0,3,0,6,5,5,4,5,10.0,5.0,5,7,3,7,15.51813826146475,7800.0,6000.0,8800.0,16.0,0.34,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
42000000,85.67,93.0,1,1,0,1,1,2.0,4,1,8,5,4,5,8,10.0,8.0,6,4,4,5,14.179329226557153,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30000000,89.9,76.67,1,1,1,0,1,2.0,4,0,5,5,4,4,5,10.0,8.0,9,5,3,10,13.7741273100616,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10500000,77.0,88.0,1,1,0,1,1,2.0,3,1,4,3,4,2,9,10.0,7.0,8,5,5,6,15.326488706365502,9500.0,7200.0,11000.0,16.5,0.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
18000000,79.0,56.0,0,1,1,1,1,2.0,2,0,5,4,4,5,7,9.0,2.0,7,5,5,9,14.477754962354553,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10000000,79.75,67.57,1,1,1,1,1,2.0,3,1,6,6,4,1,6,8.0,9.0,7,4,3,6,16.249144421629023,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
40000000,67.6,70.2,1,1,1,1,1,2.0,2,1,6,5,4,5,10,10.0,5.0,5,4,2,5,16.1533196440794,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
9000000,72.0,64.0,1,1,1,1,1,2.0,1,0,4,5,4,3,7,7.0,5.0,7,4,2,7,17.097878165639973,8500.0,6500.0,9500.0,13.0,0.34,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
14000000,80.64,64.45,1,1,1,0,1,2.0,2,1,8,6,5,4,5,9.0,10.0,9,4,10,8,21.971252566735117,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10000000,75.73,69.5,1,1,0,0,1,2.0,2,0,3,4,3,3,8,6.0,9.0,6,6,6,7,15.80287474332649,9200.0,7100.0,10500.0,14.9,0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
48500000,87.68,62.66,0,1,1,1,0,2.0,3,1,10,5,4,3,8,9.0,6.0,8,3,3,5,17.790554414784395,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18000000,58.0,62.0,1,1,0,0,1,2.0,3,0,6,4,3,3,8,8.0,5.0,6,6,5,7,14.091718001368925,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18000000,76.2,88.0,1,1,1,1,1,2.0,2,0,2,4,5,6,8,10.0,9.0,6,5,1,10,13.196440793976729,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32500000,60.5,72.15,0,0,1,1,1,2.0,4,0,1,3,4,5,6,10.0,8.0,6,4,4,5,14.989733059548255,9000.0,7000.0,10000.0,15.8,0.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
64500000,88.0,81.8,1,1,1,1,0,1.0,3,1,8,6,6,6,5,9.0,7.0,8,1,4,9,17.67008898015058,12000.0,9000.0,13500.0,11.0,0.37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
19000000,56.0,58.4,0,1,1,0,1,2.0,1,0,7,4,2,3,9,6.0,3.0,4,4,4,6,19.20328542094456,12000.0,9000.0,13500.0,11.0,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
25000000,88.0,91.0,1,1,0,1,0,2.0,2,0,1,5,6,4,7,6.0,7.0,8,3,1,7,17.78507871321013,9500.0,7200.0,11000.0,16.5,0.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
32500000,75.0,60.0,1,1,1,1,1,2.0,2,1,10,3,2,2,9,6.0,8.0,4,2,4,5,19.61396303901437,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17500000,82.0,71.4,0,1,1,1,1,2.0,4,1,9,5,5,4,7,10.0,8.0,8,6,4,8,14.661190965092402,7500.0,5800.0,8500.0,19.5,0.34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
20000000,65.2,66.0,0,1,1,0,0,2.0,2,0,8,3,5,5,9,6.0,4.0,6,2,4,7,18.43394934976044,5800.0,4500.0,6800.0,26.0,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
12000000,81.38,67.5,1,1,0,1,1,2.0,2,0,2,4,3,3,9,10.0,8.0,4,4,7,6,14.570841889117045,9200.0,7100.0,10500.0,14.9,0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5000000,64.0,63.0,1,1,1,1,1,2.0,2,0,3,4,3,4,7,6.0,7.0,4,5,2,9,17.22108145106092,7500.0,5800.0,8500.0,15.0,0.34,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
22000000,75.52,70.0,1,1,1,1,0,2.0,2,0,2,4,5,5,9,10.0,5.0,5,5,1,6,15.312799452429845,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
34000000,80.4,79.0,1,1,1,1,1,2.0,2,0,10,5,5,5,5,10.0,8.0,7,4,2,6,12.698151950718684,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25000000,85.33,78.2,1,1,1,1,1,2.0,3,0,7,6,4,4,8,9.0,9.0,10,6,1,7,15.512662559890488,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
10500000,48.5,59.77,1,0,1,1,1,2.0,2,1,5,3,5,5,7,9.0,2.0,0,0,4,0,21.475701574264203,10000.0,7800.0,11500.0,14.2,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
10500000,65.0,75.6,1,1,0,1,1,2.0,2,1,7,3,4,4,5,8.0,1.0,2,0,2,0,14.620123203285422,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
12000000,88.0,69.0,1,1,1,1,0,2.0,2,0,9,4,4,3,5,7.0,8.0,3,4,7,5,15.865845311430528,8500.0,6500.0,9500.0,13.0,0.34,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
30000000,80.6,63.0,0,1,1,1,1,2.0,3,1,8,6,5,5,7,9.0,7.0,5,5,2,7,15.301848049281316,9500.0,7200.0,11000.0,16.5,0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30000000,88.3,87.0,0,1,1,0,1,2.0,3,1,8,3,5,5,5,10.0,8.0,6,5,3,7,17.593429158110883,9500.0,7200.0,11000.0,16.5,0.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50500000,80.6,91.0,1,1,1,1,1,2.0,3,0,8,4,5,3,6,10.0,8.0,10,5,1,8,18.951403148528406,12000.0,9000.0,13500.0,11.0,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
26500000,86.0,61.0,1,1,0,1,1,2.0,3,1,9,5,4,5,9,6.0,5.0,5,7,3,8,15.97535934291581,10500.0,8000.0,12000.0,17.0,0.39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14000000,62.0,61.4,0,1,1,1,1,2.0,2,0,10,3,4,3,5,10.0,7.0,8,5,0,8,16.26009582477755,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50000000,86.0,80.2,0,1,1,1,1,2.0,3,1,5,4,5,7,7,8.0,3.0,7,5,6,5,15.797399041752223,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32000000,67.67,70.2,1,0,1,1,1,2.0,3,0,6,3,5,6,10,9.0,6.0,9,6,2,7,20.246406570841888,9500.0,7200.0,11000.0,16.5,0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32500000,83.4,63.2,1,1,0,1,1,2.0,3,0,5,6,4,5,8,9.0,8.0,6,5,0,5,13.886379192334015,9500.0,7200.0,11000.0,16.5,0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34500000,71.8,73.0,1,1,1,1,1,2.0,3,0,2,6,6,5,9,8.0,8.0,6,7,2,9,14.505133470225871,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
30000000,84.0,72.0,0,1,1,0,0,2.0,4,1,4,7,4,4,5,9.0,7.0,8,7,2,8,15.178644763860367,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33000000,85.4,68.0,0,1,0,1,1,1.0,2,0,6,7,6,6,7,9.0,9.0,9,7,2,7,15.16495550992471,9000.0,7000.0,10000.0,15.8,0.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31000000,82.1,72.1,1,1,1,1,1,2.0,3,1,10,8,5,6,8,7.0,6.0,6,1,4,4,14.220396988364136,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
15000000,71.66,73.8,1,1,0,0,1,1.0,2,1,9,4,4,4,6,10.0,8.0,9,5,4,6,18.072553045859,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
8500000,85.18,90.25,1,1,1,1,1,2.0,4,1,5,3,3,4,8,6.0,7.0,7,6,4,8,15.704312114989731,9000.0,7000.0,10000.0,15.8,0.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
26000000,65.0,70.4,1,1,1,0,1,2.0,1,1,2,6,6,5,10,6.0,5.0,6,5,6,9,15.633127994524298,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18000000,86.4,69.0,0,1,0,0,1,2.0,3,0,2,5,5,7,7,8.0,9.0,7,3,0,6,14.650239561943874,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35000000,91.0,83.6,1,1,1,0,1,2.0,3,0,8,6,5,6,8,10.0,8.0,5,3,2,4,14.600958247775496,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35000000,83.4,77.0,1,1,1,1,1,2.0,3,1,7,4,5,4,10,7.0,4.0,4,1,3,1,12.484599589322382,6500.0,5000.0,7500.0,21.0,0.32,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
21000000,81.0,70.0,0,1,1,1,1,2.0,3,1,6,4,3,2,6,10.0,7.0,6,5,5,6,14.915811088295689,9000.0,7000.0,10000.0,15.8,0.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44500000,79.8,77.0,1,1,1,1,1,2.0,4,0,9,5,4,4,7,10.0,8.0,10,9,10,9,15.16495550992471,10500.0,8000.0,12000.0,17.0,0.39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
14500000,81.8,63.6,1,1,1,1,0,2.0,2,1,9,5,5,4,6,8.0,4.0,8,4,6,7,15.676933607118412,6500.0,5000.0,7500.0,21.0,0.32,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
18000000,48.0,63.6,1,1,1,1,1,2.0,1,0,1,5,4,4,5,9.0,6.0,6,5,3,4,20.501026694045173,9800.0,7500.0,11200.0,13.5,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18500000,68.0,65.0,0,1,0,0,0,2.0,3,0,3,5,4,4,7,10.0,8.0,7,4,0,8,14.160164271047227,12000.0,9000.0,13500.0,11.0,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32500000,84.4,92.7,1,1,1,1,0,2.0,3,0,10,6,4,5,6,10.0,7.0,7,4,1,5,11.994524298425736,7700.0,5900.0,8700.0,17.5,0.34,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
32000000,79.0,85.4,1,1,1,1,1,2.0,3,1,1,3,4,6,5,7.0,7.0,7,6,5,7,16.32580424366872,7500.0,5800.0,8500.0,19.5,0.34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9500000,61.8,69.6,1,1,1,0,0,2.0,2,0,10,4,4,4,8,6.0,4.0,6,7,1,6,15.969883641341546,6300.0,4900.0,7300.0,23.0,0.32,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31000000,90.46,81.5,1,1,1,1,1,2.0,3,0,7,3,4,3,9,7.0,6.0,6,6,6,6,14.2943189596167,9200.0,7100.0,10500.0,14.9,0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38000000,94.8,97.4,1,1,1,1,1,2.0,3,1,4,5,4,5,9,7.0,9.0,7,6,0,5,12.960985626283367,9500.0,7200.0,11000.0,16.5,0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
14500000,70.5,66.4,1,1,1,1,1,2.0,2,0,10,4,3,5,7,9.0,9.0,9,6,2,8,16.802190280629706,6200.0,4800.0,7200.0,25.0,0.31,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
41000000,82.67,90.1,0,1,1,1,1,2.0,3,1,2,4,4,5,7,10.0,9.0,9,7,4,8,16.854209445585216,9500.0,7200.0,11000.0,16.5,0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
40000000,87.6,80.8,1,1,0,1,0,2.0,3,0,2,6,5,5,5,9.0,6.0,7,5,5,7,15.3347022587269,9200.0,7100.0,10500.0,14.9,0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41000000,73.2,73.6,1,1,0,1,1,2.0,2,0,2,4,5,7,8,7.0,8.0,6,5,2,7,15.813826146475018,10500.0,8000.0,12000.0,17.0,0.39,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30500000,91.8,89.6,1,1,1,1,1,2.0,4,1,8,7,5,6,9,8.0,4.0,9,1,7,7,16.17248459958932,9000.0,7000.0,10000.0,15.8,0.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18000000,88.3,65.2,0,1,1,1,1,2.0,3,0,8,5,4,6,5,10.0,10.0,10,5,0,9,14.767967145790555,5800.0,4500.0,6800.0,26.0,0.3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
32500000,90.0,89.4,1,1,1,1,1,2.0,3,1,2,3,4,7,10,9.0,7.0,8,4,4,9,15.033538672142368,9500.0,7200.0,11000.0,16.5,0.36,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40000000,84.8,78.0,1,1,0,1,1,2.0,3,0,10,5,5,6,10,9.0,4.0,8,4,7,6,14.521560574948666,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42000000,80.0,70.0,0,1,1,1,1,2.0,3,0,2,5,5,3,10,6.0,0.0,0,0,3,0,14.986995208761122,12000.0,9000.0,13500.0,11.0,0.37,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12000000,79.52,57.5,1,1,1,1,1,2.0,2,1,2,4,4,4,7,9.0,6.0,6,5,0,9,13.267624914442164,11000.0,8500.0,12500.0,12.5,0.38,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
